27834,NC,GREENVILLE
27835,NC,GREENVILLE
27836,NC,GREENVILLE
27837,NC,GRIMESLAND
27839,NC,HALIFAX
27840,NC,HAMILTON
27841,NC,HASSELL
27842,NC,HENRICO
27843,NC,HOBGOOD
27844,NC,HOLLISTER
27845,NC,JACKSON
27846,NC,JAMESVILLE
27847,NC,KELFORD
27849,NC,LEWISTON WOODVILLE
27850,NC,LITTLETON
27851,NC,LUCAMA
27852,NC,MACCLESFIELD
27853,NC,MARGARETTSVILLE
27854,NC,MILWAUKEE
27855,NC,MURFREESBORO
27856,NC,NASHVILLE
27857,NC,OAK CITY
27858,NC,GREENVILLE
27860,NC,PANTEGO
27861,NC,PARMELE
27862,NC,PENDLETON
27863,NC,PIKEVILLE
27864,NC,PINETOPS
27865,NC,PINETOWN
27866,NC,PLEASANT HILL
27867,NC,POTECASI
27868,NC,RED OAK
27869,NC,RICH SQUARE
27870,NC,ROANOKE RAPIDS
27871,NC,ROBERSONVILLE
27872,NC,ROXOBEL
27873,NC,SARATOGA
27874,NC,SCOTLAND NECK
27875,NC,SCRANTON
27876,NC,SEABOARD
27877,NC,SEVERN
27878,NC,SHARPSBURG
27879,NC,SIMPSON
27880,NC,SIMS
27881,NC,SPEED
27882,NC,SPRING HOPE
27883,NC,STANTONSBURG
27884,NC,STOKES
27885,NC,SWANQUARTER
27886,NC,TARBORO
27887,NC,TILLERY
27888,NC,WALSTONBURG
27889,NC,WASHINGTON
27890,NC,WELDON
27891,NC,WHITAKERS
27892,NC,WILLIAMSTON
27893,NC,WILSON
27894,NC,WILSON
27895,NC,WILSON
27896,NC,WILSON
27897,NC,WOODLAND
27906,NC,ELIZABETH CITY
27907,NC,ELIZABETH CITY
27909,NC,ELIZABETH CITY
27910,NC,AHOSKIE
27915,NC,AVON
27916,NC,AYDLETT
27917,NC,BARCO
27919,NC,BELVIDERE
27920,NC,BUXTON
27921,NC,CAMDEN
27922,NC,COFIELD
27923,NC,COINJOCK
27924,NC,COLERAIN
27925,NC,COLUMBIA
27926,NC,CORAPEAKE
27927,NC,COROLLA
27928,NC,CRESWELL
27929,NC,CURRITUCK
27930,NC,DURANTS NECK
27932,NC,EDENTON
27935,NC,EURE
27936,NC,FRISCO
27937,NC,GATES
27938,NC,GATESVILLE
27939,NC,GRANDY
27941,NC,HARBINGER
27942,NC,HARRELLSVILLE
27943,NC,HATTERAS
27944,NC,HERTFORD
27946,NC,HOBBSVILLE
27947,NC,JARVISBURG
27948,NC,KILL DEVIL HILLS
27949,NC,KITTY HAWK
27950,NC,KNOTTS ISLAND
27953,NC,MANNS HARBOR
27954,NC,MANTEO
27956,NC,MAPLE
27957,NC,MERRY HILL
27958,NC,MOYOCK
27959,NC,NAGS HEAD
27960,NC,OCRACOKE
27962,NC,PLYMOUTH
27964,NC,POINT HARBOR
27965,NC,POPLAR BRANCH
27966,NC,POWELLS POINT
27967,NC,POWELLSVILLE
27968,NC,RODANTHE
27969,NC,RODUCO
27970,NC,ROPER
27972,NC,SALVO
27973,NC,SHAWBORO
27974,NC,SHILOH
27976,NC,SOUTH MILLS
27978,NC,STUMPY POINT
27979,NC,SUNBURY
27980,NC,TYNER
27981,NC,WANCHESE
27982,NC,WAVES
27983,NC,WINDSOR
27985,NC,WINFALL
27986,NC,WINTON
28001,NC,ALBEMARLE
28002,NC,ALBEMARLE
28006,NC,ALEXIS
28007,NC,ANSONVILLE
28009,NC,BADIN
28010,NC,BARIUM SPRINGS
28012,NC,BELMONT
28016,NC,BESSEMER CITY
28017,NC,BOILING SPRINGS
28018,NC,BOSTIC
28019,NC,CAROLEEN
28020,NC,CASAR
28021,NC,CHERRYVILLE
28023,NC,CHINA GROVE
28024,NC,CLIFFSIDE
28025,NC,CONCORD
28026,NC,CONCORD
28027,NC,CONCORD
28031,NC,CORNELIUS
28032,NC,CRAMERTON
28033,NC,CROUSE
28034,NC,DALLAS
28035,NC,DAVIDSON
28036,NC,DAVIDSON
28037,NC,DENVER
28038,NC,EARL
28039,NC,EAST SPENCER
28040,NC,ELLENBORO
28041,NC,FAITH
28042,NC,FALLSTON
28043,NC,FOREST CITY
28052,NC,GASTONIA
28053,NC,GASTONIA
28054,NC,GASTONIA
28055,NC,GASTONIA
28056,NC,GASTONIA
28070,NC,HUNTERSVILLE
28071,NC,GOLD HILL
28072,NC,GRANITE QUARRY
28073,NC,GROVER
28074,NC,HARRIS
28075,NC,HARRISBURG
28076,NC,HENRIETTA
28077,NC,HIGH SHOALS
28078,NC,HUNTERSVILLE
28079,NC,INDIAN TRAIL
28080,NC,IRON STATION
28081,NC,KANNAPOLIS
28082,NC,KANNAPOLIS
28083,NC,KANNAPOLIS
28086,NC,KINGS MOUNTAIN
28088,NC,LANDIS
28089,NC,LATTIMORE
28090,NC,LAWNDALE
28091,NC,LILESVILLE
28092,NC,LINCOLNTON
28093,NC,LINCOLNTON
28097,NC,LOCUST
28098,NC,LOWELL
28101,NC,MC ADENVILLE
28102,NC,MC FARLAN
28103,NC,MARSHVILLE
28104,NC,MATTHEWS
28105,NC,MATTHEWS
28106,NC,MATTHEWS
28107,NC,MIDLAND
28108,NC,MINERAL SPRINGS
28109,NC,MISENHEIMER
28110,NC,MONROE
28111,NC,MONROE
28112,NC,MONROE
28114,NC,MOORESBORO
28115,NC,MOORESVILLE
28117,NC,MOORESVILLE
28119,NC,MORVEN
28120,NC,MOUNT HOLLY
28123,NC,MOUNT MOURNE
28124,NC,MOUNT PLEASANT
28125,NC,MOUNT ULLA
28126,NC,NEWELL
28127,NC,NEW LONDON
28128,NC,NORWOOD
28129,NC,OAKBORO
28130,NC,PAW CREEK
28133,NC,PEACHLAND
28134,NC,PINEVILLE
28135,NC,POLKTON
28136,NC,POLKVILLE
28137,NC,RICHFIELD
28138,NC,ROCKWELL
28139,NC,RUTHERFORDTON
28144,NC,SALISBURY
28145,NC,SALISBURY
28146,NC,SALISBURY
28147,NC,SALISBURY
28150,NC,SHELBY
28151,NC,SHELBY
28152,NC,SHELBY
28159,NC,SPENCER
28160,NC,SPINDALE
28163,NC,STANFIELD
28164,NC,STANLEY
28166,NC,TROUTMAN
28167,NC,UNION MILLS
28168,NC,VALE
28169,NC,WACO
28170,NC,WADESBORO
28173,NC,WAXHAW
28174,NC,WINGATE
28201,NC,CHARLOTTE
28202,NC,CHARLOTTE
28203,NC,CHARLOTTE
28204,NC,CHARLOTTE
28205,NC,CHARLOTTE
28206,NC,CHARLOTTE
28207,NC,CHARLOTTE
28208,NC,CHARLOTTE
28209,NC,CHARLOTTE
28210,NC,CHARLOTTE
28211,NC,CHARLOTTE
28212,NC,CHARLOTTE
28213,NC,CHARLOTTE
28214,NC,CHARLOTTE
28215,NC,CHARLOTTE
28216,NC,CHARLOTTE
28217,NC,CHARLOTTE
28218,NC,CHARLOTTE
28219,NC,CHARLOTTE
28220,NC,CHARLOTTE
28221,NC,CHARLOTTE
28222,NC,CHARLOTTE
28223,NC,CHARLOTTE
28224,NC,CHARLOTTE
28226,NC,CHARLOTTE
28227,NC,CHARLOTTE
28228,NC,CHARLOTTE
28229,NC,CHARLOTTE
28230,NC,CHARLOTTE
28231,NC,CHARLOTTE
28232,NC,CHARLOTTE
28233,NC,CHARLOTTE
28234,NC,CHARLOTTE
28235,NC,CHARLOTTE
28236,NC,CHARLOTTE
28237,NC,CHARLOTTE
28241,NC,CHARLOTTE
28242,NC,CHARLOTTE
28243,NC,CHARLOTTE
28244,NC,CHARLOTTE
28246,NC,CHARLOTTE
28247,NC,CHARLOTTE
28250,NC,CHARLOTTE
28253,NC,CHARLOTTE
28254,NC,CHARLOTTE
28255,NC,CHARLOTTE
28256,NC,CHARLOTTE
28258,NC,CHARLOTTE
28260,NC,CHARLOTTE
28262,NC,CHARLOTTE
28263,NC,CHARLOTTE
28265,NC,CHARLOTTE
28266,NC,CHARLOTTE
28269,NC,CHARLOTTE
28270,NC,CHARLOTTE
28271,NC,CHARLOTTE
28272,NC,CHARLOTTE
28273,NC,CHARLOTTE
28274,NC,CHARLOTTE
28275,NC,CHARLOTTE
28277,NC,CHARLOTTE
28278,NC,CHARLOTTE
28280,NC,CHARLOTTE
28281,NC,CHARLOTTE
28282,NC,CHARLOTTE
28284,NC,CHARLOTTE
28285,NC,CHARLOTTE
28287,NC,CHARLOTTE
28288,NC,CHARLOTTE
28289,NC,CHARLOTTE
28290,NC,CHARLOTTE
28296,NC,CHARLOTTE
28297,NC,CHARLOTTE
28299,NC,CHARLOTTE
28301,NC,FAYETTEVILLE
28302,NC,FAYETTEVILLE
28303,NC,FAYETTEVILLE
28304,NC,FAYETTEVILLE
28305,NC,FAYETTEVILLE
28306,NC,FAYETTEVILLE
28307,NC,FORT BRAGG
28308,NC,POPE ARMY AIRFIELD
28309,NC,FAYETTEVILLE
28310,NC,FORT BRAGG
28311,NC,FAYETTEVILLE
28312,NC,FAYETTEVILLE
28314,NC,FAYETTEVILLE
28315,NC,ABERDEEN
28318,NC,AUTRYVILLE
28319,NC,BARNESVILLE
28320,NC,BLADENBORO
28323,NC,BUNNLEVEL
28325,NC,CALYPSO
28326,NC,CAMERON
28327,NC,CARTHAGE
28328,NC,CLINTON
28329,NC,CLINTON
28330,NC,CORDOVA
28331,NC,CUMBERLAND
28332,NC,DUBLIN
28333,NC,DUDLEY
28334,NC,DUNN
28335,NC,DUNN
28337,NC,ELIZABETHTOWN
28338,NC,ELLERBE
28339,NC,ERWIN
28340,NC,FAIRMONT
28341,NC,FAISON
28342,NC,FALCON
28343,NC,GIBSON
28344,NC,GODWIN
28345,NC,HAMLET
28347,NC,HOFFMAN
28348,NC,HOPE MILLS
28349,NC,KENANSVILLE
28350,NC,LAKEVIEW
28351,NC,LAUREL HILL
28352,NC,LAURINBURG
28353,NC,LAURINBURG
28355,NC,LEMON SPRINGS
28356,NC,LINDEN
28357,NC,LUMBER BRIDGE
28358,NC,LUMBERTON
28359,NC,LUMBERTON
28360,NC,LUMBERTON
28362,NC,MARIETTA
28363,NC,MARSTON
28364,NC,MAXTON
28365,NC,MOUNT OLIVE
28366,NC,NEWTON GROVE
28367,NC,NORMAN
28368,NC,OLIVIA
28369,NC,ORRUM
28370,NC,PINEHURST
28371,NC,PARKTON
28372,NC,PEMBROKE
28373,NC,PINEBLUFF
28374,NC,PINEHURST
28375,NC,PROCTORVILLE
28376,NC,RAEFORD
28377,NC,RED SPRINGS
28378,NC,REX
28379,NC,ROCKINGHAM
28380,NC,ROCKINGHAM
28382,NC,ROSEBORO
28383,NC,ROWLAND
28384,NC,SAINT PAULS
28385,NC,SALEMBURG
28386,NC,SHANNON
28387,NC,SOUTHERN PINES
28388,NC,SOUTHERN PINES
28390,NC,SPRING LAKE
28391,NC,STEDMAN
28392,NC,TAR HEEL
28393,NC,TURKEY
28394,NC,VASS
28395,NC,WADE
28396,NC,WAGRAM
28398,NC,WARSAW
28399,NC,WHITE OAK
28401,NC,WILMINGTON
28402,NC,WILMINGTON
28403,NC,WILMINGTON
28404,NC,WILMINGTON
28405,NC,WILMINGTON
28406,NC,WILMINGTON
28407,NC,WILMINGTON
28408,NC,WILMINGTON
28409,NC,WILMINGTON
28410,NC,WILMINGTON
28411,NC,WILMINGTON
28412,NC,WILMINGTON
28420,NC,ASH
28421,NC,ATKINSON
28422,NC,BOLIVIA
28423,NC,BOLTON
28424,NC,BRUNSWICK
28425,NC,BURGAW
28428,NC,CAROLINA BEACH
28429,NC,CASTLE HAYNE
28430,NC,CERRO GORDO
28431,NC,CHADBOURN
28432,NC,CLARENDON
28433,NC,CLARKTON
28434,NC,COUNCIL
28435,NC,CURRIE
28436,NC,DELCO
28438,NC,EVERGREEN
28439,NC,FAIR BLUFF
28441,NC,GARLAND
28442,NC,HALLSBORO
28443,NC,HAMPSTEAD
28444,NC,HARRELLS
28445,NC,HOLLY RIDGE
28447,NC,IVANHOE
28448,NC,KELLY
28449,NC,KURE BEACH
28450,NC,LAKE WACCAMAW
28451,NC,LELAND
28452,NC,LONGWOOD
28453,NC,MAGNOLIA
28454,NC,MAPLE HILL
28455,NC,NAKINA
28456,NC,RIEGELWOOD
28457,NC,ROCKY POINT
28458,NC,ROSE HILL
28459,NC,SHALLOTTE
28460,NC,SNEADS FERRY
28461,NC,SOUTHPORT
28462,NC,SUPPLY
28463,NC,TABOR CITY
28464,NC,TEACHEY
28465,NC,OAK ISLAND
28466,NC,WALLACE
28467,NC,CALABASH
28468,NC,SUNSET BEACH
28469,NC,OCEAN ISLE BEACH
28470,NC,SHALLOTTE
28472,NC,WHITEVILLE
28478,NC,WILLARD
28479,NC,WINNABOW
28480,NC,WRIGHTSVILLE BEACH
28501,NC,KINSTON
28502,NC,KINSTON
28503,NC,KINSTON
28504,NC,KINSTON
28508,NC,ALBERTSON
28509,NC,ALLIANCE
28510,NC,ARAPAHOE
28511,NC,ATLANTIC
28512,NC,ATLANTIC BEACH
28513,NC,AYDEN
28515,NC,BAYBORO
28516,NC,BEAUFORT
28518,NC,BEULAVILLE
28519,NC,BRIDGETON
28520,NC,CEDAR ISLAND
28521,NC,CHINQUAPIN
28522,NC,COMFORT
28523,NC,COVE CITY
28524,NC,DAVIS
28525,NC,DEEP RUN
28526,NC,DOVER
28527,NC,ERNUL
28528,NC,GLOUCESTER
28529,NC,GRANTSBORO
28530,NC,GRIFTON
28531,NC,HARKERS ISLAND
28532,NC,HAVELOCK
28533,NC,CHERRY POINT
28537,NC,HOBUCKEN
28538,NC,HOOKERTON
28539,NC,HUBERT
28540,NC,JACKSONVILLE
28541,NC,JACKSONVILLE
28542,NC,CAMP LEJEUNE
28543,NC,TARAWA TERRACE
28544,NC,MIDWAY PARK
28545,NC,MCCUTCHEON FIELD
28546,NC,JACKSONVILLE
28547,NC,CAMP LEJEUNE
28551,NC,LA GRANGE
28552,NC,LOWLAND
28553,NC,MARSHALLBERG
28554,NC,MAURY
28555,NC,MAYSVILLE
28556,NC,MERRITT
28557,NC,MOREHEAD CITY
28560,NC,NEW BERN
28561,NC,NEW BERN
28562,NC,NEW BERN
28563,NC,NEW BERN
28564,NC,NEW BERN
28570,NC,NEWPORT
28571,NC,ORIENTAL
28572,NC,PINK HILL
28573,NC,POLLOCKSVILLE
28574,NC,RICHLANDS
28575,NC,SALTER PATH
28577,NC,SEALEVEL
28578,NC,SEVEN SPRINGS
28579,NC,SMYRNA
28580,NC,SNOW HILL
28581,NC,STACY
28582,NC,STELLA
28583,NC,STONEWALL
28584,NC,SWANSBORO
28585,NC,TRENTON
28586,NC,VANCEBORO
28587,NC,VANDEMERE
28589,NC,WILLISTON
28590,NC,WINTERVILLE
28594,NC,EMERALD ISLE
28601,NC,HICKORY
28602,NC,HICKORY
28603,NC,HICKORY
28604,NC,BANNER ELK
28605,NC,BLOWING ROCK
28606,NC,BOOMER
28607,NC,BOONE
28608,NC,BOONE
28609,NC,CATAWBA
28610,NC,CLAREMONT
28611,NC,COLLETTSVILLE
28612,NC,CONNELLYS SPRINGS
28613,NC,CONOVER
28615,NC,CRESTON
28616,NC,CROSSNORE
28617,NC,CRUMPLER
28618,NC,DEEP GAP
28619,NC,DREXEL
28621,NC,ELKIN
28622,NC,ELK PARK
28623,NC,ENNICE
28624,NC,FERGUSON
28625,NC,STATESVILLE
28626,NC,FLEETWOOD
28627,NC,GLADE VALLEY
28628,NC,GLEN ALPINE
28629,NC,GLENDALE SPRINGS
28630,NC,GRANITE FALLS
28631,NC,GRASSY CREEK
28633,NC,LENOIR
28634,NC,HARMONY
28635,NC,HAYS
28636,NC,HIDDENITE
28637,NC,HILDEBRAN
28638,NC,HUDSON
28640,NC,JEFFERSON
28641,NC,JONAS RIDGE
28642,NC,JONESVILLE
28643,NC,LANSING
28644,NC,LAUREL SPRINGS
28645,NC,LENOIR
28646,NC,LINVILLE
28647,NC,LINVILLE FALLS
28649,NC,MC GRADY
28650,NC,MAIDEN
28651,NC,MILLERS CREEK
28652,NC,MINNEAPOLIS
28653,NC,MONTEZUMA
28654,NC,MORAVIAN FALLS
28655,NC,MORGANTON
28656,NC,NORTH WILKESBORO
28657,NC,NEWLAND
28658,NC,NEWTON
28659,NC,NORTH WILKESBORO
28660,NC,OLIN
28661,NC,PATTERSON
28662,NC,PINEOLA
28663,NC,PINEY CREEK
28664,NC,PLUMTREE
28665,NC,PURLEAR
28666,NC,ICARD
28667,NC,RHODHISS
28668,NC,ROARING GAP
28669,NC,ROARING RIVER
28670,NC,RONDA
28671,NC,RUTHERFORD COLLEGE
28672,NC,SCOTTVILLE
28673,NC,SHERRILLS FORD
28674,NC,NORTH WILKESBORO
28675,NC,SPARTA
28676,NC,STATE ROAD
28677,NC,STATESVILLE
28678,NC,STONY POINT
28679,NC,SUGAR GROVE
28680,NC,MORGANTON
28681,NC,TAYLORSVILLE
28682,NC,TERRELL
28683,NC,THURMOND
28684,NC,TODD
28685,NC,TRAPHILL
28687,NC,STATESVILLE
28688,NC,TURNERSBURG
28689,NC,UNION GROVE
28690,NC,VALDESE
28691,NC,VALLE CRUCIS
28692,NC,VILAS
28693,NC,WARRENSVILLE
28694,NC,WEST JEFFERSON
28697,NC,WILKESBORO
28698,NC,ZIONVILLE
28699,NC,SCOTTS
28701,NC,ALEXANDER
28702,NC,ALMOND
28704,NC,ARDEN
28705,NC,BAKERSVILLE
28707,NC,BALSAM
28708,NC,BALSAM GROVE
28709,NC,BARNARDSVILLE
28710,NC,BAT CAVE
28711,NC,BLACK MOUNTAIN
28712,NC,BREVARD
28713,NC,BRYSON CITY
28714,NC,BURNSVILLE
28715,NC,CANDLER
28716,NC,CANTON
28717,NC,CASHIERS
28718,NC,CEDAR MOUNTAIN
28719,NC,CHEROKEE
28720,NC,CHIMNEY ROCK
28721,NC,CLYDE
28722,NC,COLUMBUS
28723,NC,CULLOWHEE
28724,NC,DANA
28725,NC,DILLSBORO
28726,NC,EAST FLAT ROCK
28727,NC,EDNEYVILLE
28728,NC,ENKA
28729,NC,ETOWAH
28730,NC,FAIRVIEW
28731,NC,FLAT ROCK
28732,NC,FLETCHER
28733,NC,FONTANA DAM
28734,NC,FRANKLIN
28735,NC,GERTON
28736,NC,GLENVILLE
28737,NC,GLENWOOD
28738,NC,HAZELWOOD
28739,NC,HENDERSONVILLE
28740,NC,GREEN MOUNTAIN
28741,NC,HIGHLANDS
28742,NC,HORSE SHOE
28743,NC,HOT SPRINGS
28744,NC,FRANKLIN
28745,NC,LAKE JUNALUSKA
28746,NC,LAKE LURE
28747,NC,LAKE TOXAWAY
28748,NC,LEICESTER
28749,NC,LITTLE SWITZERLAND
28750,NC,LYNN
28751,NC,MAGGIE VALLEY
28752,NC,MARION
28753,NC,MARSHALL
28754,NC,MARS HILL
28755,NC,MICAVILLE
28756,NC,MILL SPRING
28757,NC,MONTREAT
28758,NC,MOUNTAIN HOME
28759,NC,MILLS RIVER
28760,NC,NAPLES
28761,NC,NEBO
28762,NC,OLD FORT
28763,NC,OTTO
28765,NC,PENLAND
28766,NC,PENROSE
28768,NC,PISGAH FOREST
28770,NC,RIDGECREST
28771,NC,ROBBINSVILLE
28772,NC,ROSMAN
28773,NC,SALUDA
28774,NC,SAPPHIRE
28775,NC,SCALY MOUNTAIN
28776,NC,SKYLAND
28777,NC,SPRUCE PINE
28778,NC,SWANNANOA
28779,NC,SYLVA
28781,NC,TOPTON
28782,NC,TRYON
28783,NC,TUCKASEGEE
28784,NC,TUXEDO
28785,NC,WAYNESVILLE
28786,NC,WAYNESVILLE
28787,NC,WEAVERVILLE
28788,NC,WEBSTER
28789,NC,WHITTIER
28790,NC,ZIRCONIA
28791,NC,HENDERSONVILLE
28792,NC,HENDERSONVILLE
28793,NC,HENDERSONVILLE
28801,NC,ASHEVILLE
28802,NC,ASHEVILLE
28803,NC,ASHEVILLE
28804,NC,ASHEVILLE
28805,NC,ASHEVILLE
28806,NC,ASHEVILLE
28810,NC,ASHEVILLE
28813,NC,ASHEVILLE
28814,NC,ASHEVILLE
28815,NC,ASHEVILLE
28816,NC,ASHEVILLE
28901,NC,ANDREWS
28902,NC,BRASSTOWN
28903,NC,CULBERSON
28904,NC,HAYESVILLE
28905,NC,MARBLE
28906,NC,MURPHY
28909,NC,WARNE
29001,SC,ALCOLU
29002,SC,BALLENTINE
29003,SC,BAMBERG
29006,SC,BATESBURG
29009,SC,BETHUNE
29010,SC,BISHOPVILLE
29014,SC,BLACKSTOCK
29015,SC,BLAIR
29016,SC,BLYTHEWOOD
29018,SC,BOWMAN
29020,SC,CAMDEN
29021,SC,CAMDEN
29030,SC,CAMERON
29031,SC,CARLISLE
29032,SC,CASSATT
29033,SC,CAYCE
29036,SC,CHAPIN
29037,SC,CHAPPELLS
29038,SC,COPE
29039,SC,CORDOVA
29040,SC,DALZELL
29041,SC,DAVIS STATION
29042,SC,DENMARK
29044,SC,EASTOVER
29045,SC,ELGIN
29046,SC,ELLIOTT
29047,SC,ELLOREE
29048,SC,EUTAWVILLE
29051,SC,GABLE
29052,SC,GADSDEN
29053,SC,GASTON
29054,SC,GILBERT
29055,SC,GREAT FALLS
29056,SC,GREELEYVILLE
29058,SC,HEATH SPRINGS
29059,SC,HOLLY HILL
29061,SC,HOPKINS
29062,SC,HORATIO
29063,SC,IRMO
29065,SC,JENKINSVILLE
29067,SC,KERSHAW
29069,SC,LAMAR
29070,SC,LEESVILLE
29071,SC,LEXINGTON
29072,SC,LEXINGTON
29073,SC,LEXINGTON
29074,SC,LIBERTY HILL
29075,SC,LITTLE MOUNTAIN
29078,SC,LUGOFF
29079,SC,LYDIA
29080,SC,LYNCHBURG
29081,SC,EHRHARDT
29082,SC,LODGE
29101,SC,MC BEE
29102,SC,MANNING
29104,SC,MAYESVILLE
29105,SC,MONETTA
29107,SC,NEESES
29108,SC,NEWBERRY
29111,SC,NEW ZION
29112,SC,NORTH
29113,SC,NORWAY
29114,SC,OLANTA
29115,SC,ORANGEBURG
29116,SC,ORANGEBURG
29117,SC,ORANGEBURG
29118,SC,ORANGEBURG
29122,SC,PEAK
29123,SC,PELION
29125,SC,PINEWOOD
29126,SC,POMARIA
29127,SC,PROSPERITY
29128,SC,REMBERT
29129,SC,RIDGE SPRING
29130,SC,RIDGEWAY
29132,SC,RION
29133,SC,ROWESVILLE
29135,SC,SAINT MATTHEWS
29137,SC,SALLEY
29138,SC,SALUDA
29142,SC,SANTEE
29143,SC,SARDINIA
29145,SC,SILVERSTREET
29146,SC,SPRINGFIELD
29147,SC,STATE PARK
29148,SC,SUMMERTON
29150,SC,SUMTER
29151,SC,SUMTER
29152,SC,SHAW A F B
29153,SC,SUMTER
29154,SC,SUMTER
29160,SC,SWANSEA
29161,SC,TIMMONSVILLE
29162,SC,TURBEVILLE
29163,SC,VANCE
29164,SC,WAGENER
29166,SC,WARD
29168,SC,WEDGEFIELD
29169,SC,WEST COLUMBIA
29170,SC,WEST COLUMBIA
29171,SC,WEST COLUMBIA
29172,SC,WEST COLUMBIA
29175,SC,WESTVILLE
29177,SC,WHITE ROCK
29178,SC,WHITMIRE
29180,SC,WINNSBORO
29201,SC,COLUMBIA
29202,SC,COLUMBIA
29203,SC,COLUMBIA
29204,SC,COLUMBIA
29205,SC,COLUMBIA
29206,SC,COLUMBIA
29207,SC,COLUMBIA
29208,SC,COLUMBIA
29209,SC,COLUMBIA
29210,SC,COLUMBIA
29211,SC,COLUMBIA
29212,SC,COLUMBIA
29214,SC,COLUMBIA
29215,SC,COLUMBIA
29216,SC,COLUMBIA
29217,SC,COLUMBIA
29218,SC,COLUMBIA
29219,SC,COLUMBIA
29220,SC,COLUMBIA
29221,SC,COLUMBIA
29222,SC,COLUMBIA
29223,SC,COLUMBIA
29224,SC,COLUMBIA
29225,SC,COLUMBIA
29226,SC,COLUMBIA
29227,SC,COLUMBIA
29228,SC,COLUMBIA
29229,SC,COLUMBIA
29230,SC,COLUMBIA
29240,SC,COLUMBIA
29250,SC,COLUMBIA
29260,SC,COLUMBIA
29290,SC,COLUMBIA
29292,SC,COLUMBIA
29301,SC,SPARTANBURG
29302,SC,SPARTANBURG
29303,SC,SPARTANBURG
29304,SC,SPARTANBURG
29305,SC,SPARTANBURG
29306,SC,SPARTANBURG
29307,SC,SPARTANBURG
29316,SC,BOILING SPRINGS
29318,SC,BOILING SPRINGS
29319,SC,SPARTANBURG
29320,SC,ARCADIA
29321,SC,BUFFALO
29322,SC,CAMPOBELLO
29323,SC,CHESNEE
29324,SC,CLIFTON
29325,SC,CLINTON
29329,SC,CONVERSE
29330,SC,COWPENS
29331,SC,CROSS ANCHOR
29332,SC,CROSS HILL
29333,SC,DRAYTON
29334,SC,DUNCAN
29335,SC,ENOREE
29336,SC,FAIRFOREST
29338,SC,FINGERVILLE
29340,SC,GAFFNEY
29341,SC,GAFFNEY
29342,SC,GAFFNEY
29346,SC,GLENDALE
29348,SC,GRAMLING
29349,SC,INMAN
29351,SC,JOANNA
29353,SC,JONESVILLE
29355,SC,KINARDS
29356,SC,LANDRUM
29360,SC,LAURENS
29364,SC,LOCKHART
29365,SC,LYMAN
29368,SC,MAYO
29369,SC,MOORE
29370,SC,MOUNTVILLE
29372,SC,PACOLET
29373,SC,PACOLET MILLS
29374,SC,PAULINE
29375,SC,REIDVILLE
29376,SC,ROEBUCK
29377,SC,STARTEX
29378,SC,UNA
29379,SC,UNION
29384,SC,WATERLOO
29385,SC,WELLFORD
29386,SC,WHITE STONE
29388,SC,WOODRUFF
29390,SC,DUNCAN
29391,SC,DUNCAN
29395,SC,JONESVILLE
29401,SC,CHARLESTON
29402,SC,CHARLESTON
29403,SC,CHARLESTON
29404,SC,CHARLESTON AFB
29405,SC,NORTH CHARLESTON
29406,SC,CHARLESTON
29407,SC,CHARLESTON
29409,SC,CHARLESTON
29410,SC,HANAHAN
29412,SC,CHARLESTON
29413,SC,CHARLESTON
29414,SC,CHARLESTON
29415,SC,NORTH CHARLESTON
29416,SC,CHARLESTON
29417,SC,CHARLESTON
29418,SC,NORTH CHARLESTON
29419,SC,NORTH CHARLESTON
29420,SC,NORTH CHARLESTON
29422,SC,CHARLESTON
29423,SC,CHARLESTON
29424,SC,CHARLESTON
29425,SC,CHARLESTON
29426,SC,ADAMS RUN
29429,SC,AWENDAW
29430,SC,BETHERA
29431,SC,BONNEAU
29432,SC,BRANCHVILLE
29433,SC,CANADYS
29434,SC,CORDESVILLE
29435,SC,COTTAGEVILLE
29436,SC,CROSS
29437,SC,DORCHESTER
29438,SC,EDISTO ISLAND
29439,SC,FOLLY BEACH
29440,SC,GEORGETOWN
29442,SC,GEORGETOWN
29445,SC,GOOSE CREEK
29446,SC,GREEN POND
29447,SC,GROVER
29448,SC,HARLEYVILLE
29449,SC,HOLLYWOOD
29450,SC,HUGER
29451,SC,ISLE OF PALMS
29452,SC,JACKSONBORO
29453,SC,JAMESTOWN
29455,SC,JOHNS ISLAND
29456,SC,LADSON
29457,SC,JOHNS ISLAND
29458,SC,MC CLELLANVILLE
29461,SC,MONCKS CORNER
29464,SC,MOUNT PLEASANT
29465,SC,MOUNT PLEASANT
29466,SC,MOUNT PLEASANT
29468,SC,PINEVILLE
29469,SC,PINOPOLIS
29470,SC,RAVENEL
29471,SC,REEVESVILLE
29472,SC,RIDGEVILLE
29474,SC,ROUND O
29475,SC,RUFFIN
29476,SC,RUSSELLVILLE
29477,SC,SAINT GEORGE
29479,SC,SAINT STEPHEN
29481,SC,SMOAKS
29482,SC,SULLIVANS ISLAND
29483,SC,SUMMERVILLE
29484,SC,SUMMERVILLE
29485,SC,SUMMERVILLE
29487,SC,WADMALAW ISLAND
29488,SC,WALTERBORO
29492,SC,CHARLESTON
29493,SC,WILLIAMS
29501,SC,FLORENCE
29502,SC,FLORENCE
29503,SC,FLORENCE
29504,SC,FLORENCE
29505,SC,FLORENCE
29506,SC,FLORENCE
